Date,Hour,Offense Type,Beat,Premise,Block Range,Street Name,Type,Suffix,# Of Offenses
2012-04-05,06,Robbery,6B60,20A,300-399,BENMAR,DR,-,1
2012-04-05,06,Robbery,19G50,13R,9700-9799,BISSONNET,ST,-,1
2012-04-05,05,Robbery,6B60,18A,300-399,BENMAR,DR,-,1
2012-04-05,04,Robbery,6B60,20A,16800-16899,CITY VIEW,PL,-,1
2012-04-04,19,Robbery,6B50,24E,11200-11299,AIRLINE,DR,-,1
2012-04-04,19,Robbery,17E10,18A,5500-5599,EL CAMINO DEL REY,-,-,1
2012-03-31,23,Robbery,14D10,13R,6800-6899,SCOTT,-,-,1
2012-04-04,17,Robbery,7C20,13R,6500-6599,HIRSCH,RD,-,1
2012-04-04,15,Robbery,3B50,18O,6900-6999,IRVINGTON,BLVD,-,1
2012-04-04,15,Robbery,12D10,05L,100-199,EDGEBROOK,DR,E,1
2012-04-01,00,Robbery,12D20,02B,11600-11699,SOUTH SAM HOUSTON,PKWY,E,1
2012-04-04,13,Robbery,20G30,18O,2900-2999,WILCREST,DR,-,1
2012-04-04,13,Robbery,13D20,24P,8000-8099,PARK PLACE,BLVD,-,1
2012-04-02,20,Robbery,17E40,13R,7800-7899,BELLFORT,ST,W,1
2012-04-03,14,Robbery,7C20,18O,3900-3999,LIBERTY,RD,-,1
2012-04-04,11,Robbery,19G10,13R,10500-10599,SPICE,LN,-,1
2012-04-04,11,Robbery,2A10,250,700-799,QUITMAN,-,-,1
2012-04-03,20,Robbery,6B20,080,6800-6899,T C JESTER,BLVD,-,1
2012-04-03,20,Robbery,17E20,05Z,7400-7499,SOUTHWEST,FWY,-,1
2012-04-03,19,Robbery,3B40,18C,5100-5199,YALE,-,-,1
2012-04-03,10,Robbery,1A40,13R,3200-3299,REBA,DR,-,1
2012-04-03,14,Robbery,14D20,13R,3400-3499,CORDER,ST,-,1
2012-04-03,12,Robbery,6B60,11R,500-599,GREENS,RD,-,1
2012-04-03,01,Robbery,3B10,13R,5000-5099,ANTOINE,DR,-,1
2012-04-03,01,Robbery,1A10,13B,1200-1299,COMMERCE,ST,-,1
2012-04-03,01,Robbery,11H30,18A,7900-7999,EASTON,ST,-,1
2012-04-03,01,Robbery,6B30,18A,8000-8099,ANTOINE,DR,-,1
2012-04-03,01,Robbery,13D40,210,10800-10899,TELEPHONE,RD,-,1
2012-04-03,00,Robbery,16E20,13R,2800-2899,ALMEDA PLAZA,DR,-,1
2012-04-02,23,Robbery,3B50,20R,0-99,FICHTER,AVE,-,1
2012-04-02,23,Robbery,19G50,20A,9800-9899,FORUM PARK,DR,-,1
2012-04-02,23,Robbery,15E40,13R,2100-2199,HOLLY HALL,-,-,1
2012-04-02,22,Robbery,14D30,18O,9000-9099,MARTIN LUTHER KING,BLVD,-,1
2012-04-02,22,Robbery,14D30,20A,7500-7599,MARTIN LUTHER KING,BLVD,-,1
2012-04-02,21,Robbery,2A10,13R,1400-1499,WOODARD,-,-,1
2012-04-02,19,Robbery,17E30,20A,10900-10999,GESSNER,DR,S,1
2012-03-31,20,Robbery,3B10,070,4300-4399,34TH,ST,W,1
2012-04-02,17,Robbery,13D20,13R,8500-8599,BROADWAY,ST,-,1
2012-04-02,15,Robbery,19G10,18T,9400-9499,WEST SAM HOUSTON,PKWY,S,1
2012-04-02,14,Robbery,17E30,18A,9700-9799,GESSNER,DR,S,1
2012-04-02,14,Robbery,5F20,18A,7900-7999,RAVENWOOD,CIR,-,1
2012-04-02,13,Robbery,5F30,080,13200-13299,NORTHWEST,FWY,-,1
2012-04-02,13,Robbery,8C50,13R,8700-8799,LITTLE YORK,RD,-,1
2012-03-31,15,Robbery,2A10,05B,900-999,BOUNDARY,-,-,1
2012-04-02,05,Robbery,12D10,18A,10900-10999,GULF,FWY,-,1
2012-04-02,02,Robbery,18F50,18N,8900-8999,RICHMOND,AVE,-,1
2012-04-01,21,Robbery,1A20,18N,800-899,PACIFIC,-,-,1
2012-04-02,08,Robbery,3B10,18A,4200-4299,34TH,ST,W,1
2012-04-02,08,Robbery,19G30,18T,12300-12399,BELLAIRE,BLVD,-,1
2012-04-02,08,Robbery,17E30,250,8700-8799,GESSNER,DR,S,1
2012-04-02,01,Robbery,1A10,20D,1200-1299,COMMERCE,ST,-,1
2012-04-02,03,Robbery,5F20,18A,3900-3999,HOLLISTER,-,-,1
2012-04-02,07,Robbery,9C40,18A,12200-12299,FLEMING,DR,-,1
2012-04-02,04,Robbery,9C20,250,6700-6799,LYONS,-,-,1
2012-04-02,01,Robbery,17E10,13R,6200-6299,ALDER,DR,-,1
2012-04-02,01,Robbery,6B50,13R,100-199,ALDINE BENDER,RD,-,1
2012-03-02,16,Robbery,20G10,18A,8700-8799,TOWN PARK,DR,-,1
2012-04-02,00,Robbery,3B40,18C,4600-4699,SHEPHERD,DR,N,1
2012-04-01,22,Robbery,14D40,20A,12000-12099,MARTIN LUTHER KING,BLVD,-,1
2012-04-01,22,Robbery,6B50,18A,16000-16099,COTILLION,DR,-,1
2012-04-01,21,Robbery,1A30,120,2000-2099,WESTHEIMER,RD,-,1
2012-04-01,19,Robbery,6B60,120,500-599,GREENS,RD,-,1
2012-04-07,16,Robbery,9C40,20A,12300-12399,FLEMING,DR,-,1
2012-04-01,17,Robbery,10H20,13R,5100-5199,PEASE,-,-,1
2012-04-01,15,Robbery,3B10,18A,6000-6099,PINEMONT,DR,-,1
2012-04-01,15,Robbery,14D10,13B,6900-6999,TIERWESTER,-,-,1
2012-04-01,14,Robbery,19G10,18A,8500-8599,WEST SAM HOUSTON,PKWY,S,1
2012-04-01,02,Robbery,18F50,20A,7600-7699,CLAREWOOD,DR,-,1
2012-04-01,07,Robbery,7C20,210,5500-5599,LOCKWOOD,DR,-,1
2012-04-01,05,Robbery,19G50,18N,9700-9799,BISSONNET,ST,-,1
2012-04-01,05,Robbery,19G10,18O,9600-9699,BISSONNET,ST,-,1
2012-04-01,05,Robbery,1A10,13R,1000-1099,MAIN,ST,-,1
2012-04-01,04,Robbery,1A30,13R,2200-2299,MCDUFFIE,ST,-,1
2012-04-01,01,Robbery,1A30,13R,2800-2899,GREENBRIAR,DR,-,1
2012-04-01,00,Robbery,1A20,13R,200-299,GRAY,-,W,1
2012-04-05,12,Robbery,14D20,13R,4800-4899,WILMINGTON,ST,-,1
2012-04-05,00,Robbery,6B40,13R,1000-1099,HIDDEN VALLEY,DR,-,1
2012-04-05,14,Robbery,14D10,20R,6700-6799,WESTON,-,-,1
2012-04-05,14,Robbery,10H50,250,3400-3499,REEVES,-,-,1
2012-04-05,15,Robbery,17E40,20R,7900-7999,COBBLEFIELD,LN,-,1
2012-04-05,18,Robbery,14D10,18T,4900-4999,MARTIN LUTHER KING,BLVD,-,1
2012-04-05,19,Robbery,14D10,09D,3800-3899,OLD SPANISH,TRL,-,1
2012-04-04,18,Robbery,6B10,20A,200-299,SUNNYSIDE,-,-,1
2012-04-09,03,Robbery,16E20,13R,3800-3899,GRAPEVINE,-,-,1
2012-04-09,01,Robbery,6B10,03B,5900-5999,NORTH,FWY,-,1
2012-04-09,06,Robbery,2A50,210,1200-1299,DURHAM,DR,-,1
2012-04-05,20,Robbery,15E20,20R,5900-5999,BELLFORT,ST,W,1
2012-04-05,00,Robbery,20G60,210,12100-12199,KATY,FWY,-,1
2012-04-04,23,Robbery,19G10,18A,8800-8899,BOONE,RD,-,1
2012-04-04,23,Robbery,9C40,20A,600-699,MAXEY,RD,-,1
2012-04-09,04,Robbery,6B20,20D,6400-6499,CARVER,-,-,1
2012-04-04,23,Robbery,2A50,13R,600-699,REINERMAN,-,-,1
2012-04-04,22,Robbery,18F40,18O,6500-6599,WESTHEIMER,RD,-,1
2012-04-04,22,Robbery,17E10,18A,6000-6099,GULFTON,-,-,1
2012-04-04,22,Robbery,6B30,20D,6300-6399,TALL WILLOW,DR,-,1
2012-04-04,20,Robbery,18F60,18C,5400-5499,GESSNER,DR,S,1
2012-04-05,23,Robbery,19G10,13R,10000-10099,BEECHNUT,ST,-,1
2012-04-05,23,Robbery,11H10,13R,6700-6799,CANAL,ST,-,1
2012-04-05,23,Robbery,12D60,20A,16400-16499,EL CAMINO REAL,-,-,1
2012-04-06,01,Robbery,6B60,20A,17200-17299,IMPERIAL VALLEY,DR,-,1
2012-04-06,01,Robbery,7C20,18C,5500-5599,LOCKWOOD,DR,-,1
2012-04-06,01,Robbery,13D20,13R,8400-8499,BROADWAY,ST,-,1
2012-04-06,01,Robbery,18F50,18N,8900-8999,RICHMOND,AVE,-,1
2012-04-06,05,Robbery,10H70,13R,5000-5099,FANNIN,-,-,1
2012-04-05,23,Robbery,19G50,18N,9600-9699,BISSONNET,ST,-,1
2012-04-06,08,Robbery,1A10,13R,400-499,PRESTON,-,-,1
2012-04-06,09,Robbery,12D20,02B,9800-9899,BLACKHAWK,BLVD,-,1
2012-04-04,04,Robbery,2A50,100,3400-3499,KATY,FWY,-,1
2012-04-10,04,Robbery,17E40,18C,6000-6099,BELLFORT,ST,W,1
2012-04-10,05,Robbery,13D20,20A,8500-8599,BROADWAY,ST,-,1
2012-04-04,04,Robbery,14D30,13R,8600-8699,MARTIN LUTHER KING,BLVD,-,1
2012-04-04,02,Robbery,13D20,24A,8200-8299,GULF,FWY,-,1
2012-04-04,02,Robbery,3B50,13R,0-99,CROSSTIMBERS,-,E,1
2012-04-04,00,Robbery,18F30,20A,5600-5699,WINSOME,LN,-,1
