Date,Hour,Offense Type,Beat,Premise,Block Range,Street Name,Type,Suffix,# Of Offenses
2011-12-05,20,Robbery,19G10,18R,9700-9799,BELLAIRE,BLVD,-,1
2011-12-05,19,Robbery,19G10,13R,8300-8399,COURSE,DR,S,1
2011-12-05,18,Robbery,7C20,13R,5400-5499,LIBERTY,RD,-,1
2011-12-05,18,Robbery,14D10,23S,3300-3399,YELLOWSTONE,BLVD,-,1
2011-12-05,17,Robbery,17E40,18T,8500-8599,BELLFORT,ST,W,1
2011-12-05,17,Robbery,20G70,18A,12700-12799,BRANT ROCK,DR,-,1
2011-12-03,03,Robbery,18F10,20R,500-599,PINEHAVEN,DR,-,1
2011-12-05,10,Robbery,17E30,05C,9600-9699,GESSNER,DR,S,1
2011-12-04,19,Robbery,19G40,18C,12600-12699,BISSONNET,ST,-,1
2011-12-04,18,Robbery,17E30,13R,8600-8699,BRAESWOOD,BLVD,S,1
2011-12-05,08,Robbery,6B30,20R,7400-7499,LUMBER JACK,DR,-,1
2011-12-05,04,Robbery,12D10,250,100-199,EDGEBROOK,DR,E,1
2011-12-06,17,Robbery,7C30,080,9100-9199,JENSEN,DR,-,1
2011-12-06,16,Robbery,6B50,18G,11100-11199,AIRLINE,DR,-,1
2011-12-05,02,Robbery,6B50,18A,11500-11599,GREEN PLAZA,DR,-,1
2011-12-05,02,Robbery,9C20,05P,7100-7199,EAST,FWY,-,1
2011-12-05,00,Robbery,1A20,13R,800-899,HYDE PARK,BLVD,-,1
2011-12-05,01,Robbery,18F40,18A,6400-6499,ELLA LEE,LN,-,1
2011-12-05,00,Robbery,20G10,18A,6500-6599,RANCHESTER,DR,-,1
2011-12-05,00,Robbery,6B60,18A,12800-12899,NORTHBOROUGH,DR,-,1
2011-12-04,22,Robbery,17E10,18C,5700-5799,CHIMNEY ROCK,RD,-,1
2011-12-04,21,Robbery,19G50,18A,10100-10199,FORUM PARK,DR,-,1
2011-12-04,19,Robbery,20G30,18P,10500-10599,WESTHEIMER,RD,-,1
2011-12-04,20,Robbery,18F30,20A,2800-2899,GREENRIDGE,DR,-,1
2011-12-04,20,Robbery,12D30,18R,12400-12499,GULF,FWY,-,1
2011-12-04,20,Robbery,3B10,210,10500-10599,NORTHWEST,FWY,-,1
2011-12-04,19,Robbery,6B50,20A,0-99,GOODSON,DR,-,1
2011-12-04,18,Robbery,20G50,23S,11000-11099,KATY,FWY SER,S,1
2011-12-04,16,Robbery,6B40,080,9400-9499,NORTH,FWY,-,1
2011-12-04,16,Robbery,19G50,18T,10900-10999,BISSONNET,ST,-,1
2011-12-04,15,Robbery,6B10,20A,7200-7299,NORTHLINE,DR,-,1
2011-12-04,13,Robbery,2A10,13R,2300-2399,MAIN,-,N,1
2011-12-04,12,Robbery,5F20,13R,9300-9399,RAILTON,CT,-,1
2011-12-04,10,Robbery,6B60,11R,500-599,GREENS,RD,-,1
2011-12-04,02,Robbery,4F20,13R,1900-1999,GESSNER,DR,-,1
2011-12-04,06,Robbery,20G10,13R,5800-5899,PARKFRONT,DR,-,1
2011-12-03,23,Robbery,7C10,18C,5300-5399,LYONS,-,-,1
2011-12-04,05,Robbery,2A10,13R,1200-1299,QUITMAN,-,-,1
2011-12-04,03,Robbery,19G30,18C,7300-7399,SYNOTT,RD,-,1
2011-12-04,03,Robbery,18F40,18A,9400-9499,BRIAR FOREST,DR,-,1
2011-12-04,02,Robbery,18F40,18A,2400-2499,VOSS,RD,S,1
2011-12-03,20,Robbery,14D30,250,5900-5999,BELLFORT,ST,-,1
2011-12-04,00,Robbery,17E10,18P,5800-5899,GLENMONT,DR,-,1
2011-12-03,23,Robbery,16E20,13R,5200-5299,PRUDENCE,DR,-,1
2011-12-03,23,Robbery,10H50,20A,3200-3299,MCGOWEN,ST,-,1
2011-12-03,11,Robbery,20G60,18R,17800-17899,KATY,FWY,-,1
2011-12-03,22,Robbery,4F20,13R,10400-10499,ALCOTT,DR,-,1
2011-12-05,02,Robbery,20G10,140,3100-3199,WEST SAM HOUSTON,PKWY,S,1
2011-12-05,18,Robbery,4F10,13R,1500-1599,MAUX,-,-,1
2011-12-03,16,Robbery,15E10,18G,9200-9299,CHIMNEY ROCK,RD,-,1
2011-12-03,15,Robbery,15E30,18A,4000-4099,LINKWOOD,DR,-,1
2011-12-03,13,Robbery,15E20,18P,5400-5499,BELLFORT,ST,W,1
2011-12-03,12,Robbery,18F40,18T,8000-8099,WESTHEIMER,RD,-,1
2011-12-03,08,Robbery,7C20,18O,5000-5099,LOCKWOOD,DR,-,1
2011-12-03,08,Robbery,11H40,05P,1300-1399,ALLEN GENOA,RD,-,1
2011-12-03,06,Robbery,1A40,18R,3600-3699,WESTHEIMER,RD,-,1
2011-12-03,02,Robbery,20G40,18A,2100-2199,HAYES,RD,-,1
2011-12-03,02,Robbery,1A10,13R,0-99,MAIN,-,N,1
2011-12-02,00,Robbery,20G30,210,10800-10899,WESTHEIMER,RD,-,1
