Date,Hour,Offense Type,Beat,Premise,BlockRange,StreetName,Type,Suffix,# offenses
2014-10-26,23,Theft,11H30,Service or Gas Station,8000-8099,LOOP,-,S,1
2014-10-26,06,Auto Theft,11H30,Apartment Parking Lot,8200-8299,PARK TERRACE,-,-,1
2014-10-31,16,Theft,11H30,Service or Gas Station,2700-2799,BROADWAY,ST,-,1
2014-10-30,04,Theft,11H30,"Road, Street, or Sidewalk",2700-2799,BROADWAY,ST,-,1
2014-10-12,10,Theft,11H30,Apartment Parking Lot,2700-2799,BROADWAY,ST,-,1
2014-10-26,06,Theft,11H30,Apartment Parking Lot,2700-2799,BROADWAY,ST,-,1
2014-10-26,11,Burglary,11H30,Apartment,2900-2999,BROADWAY,ST,-,1
2014-10-26,13,Auto Theft,11H30,Apartment Parking Lot,2700-2799,BROADWAY,ST,-,1
2014-10-28,13,Theft,11H30,Other Parking Lot,UNK,GULF,-,-,1
2014-10-27,23,Burglary,11H30,Restaurant or Cafeteria,UNK,8011.5 BENDELL,-,-,1
2014-10-19,08,Theft,11H30,Residence or House,8600-8699,WINKLER,DR,-,1
2014-10-17,21,Theft,11H30,Department or Discount Store,3100-3199,BROADWAY,ST,-,1
2014-10-26,12,Theft,11H30,Other Parking Lot,2700-2799,DALTON,ST,-,1
2014-10-11,02,Robbery,11H30,Bar or Night Club Parking Lot,3700-3799,BROADWAY,ST,-,1
2014-10-08,07,Auto Theft,11H30,Commercial Parking Lot or Garage,8300-8399,WINKLER,DR,-,1
2014-10-10,10,Theft,11H30,Convenience Store Parking Lot,7900-7999,HOWARD,DR,-,1
2014-10-06,07,Theft,11H30,Construction Site,8200-8299,GULF,FWY,-,1
2014-10-04,22,Theft,11H30,Service or Gas Station,8000-8099,LOOP,-,S,1
2014-10-29,10,Theft,11H30,Convenience Store Parking Lot,7900-7999,HOWARD,DR,-,1
2014-10-26,23,Theft,11H30,Restaurant or Cafeteria Parking Lot,8500-8599,GULF,FWY,-,1
2014-10-22,23,Burglary,11H30,Restaurant or Cafeteria,8000-8099,BENDELL,DR,-,1
2014-10-15,16,Aggravated Assault,11H30,"Road, Street, or Sidewalk",4000-4099,GALVESTON,RD,-,1
2014-10-08,11,Theft,11H30,Residence or House,8000-8099,EASTON,ST,-,1
2014-10-10,23,Burglary,11H30,Office Building,8200-8299,GULF,FWY,-,1
2014-09-30,00,Theft,11H30,Pool Hall or Game Room,8400-8499,GULF,FWY,-,1
2014-10-06,14,Theft,11H30,Apartment,8400-8499,PARK PLACE,BLVD,-,1
2014-10-08,08,Theft,11H30,Commercial Parking Lot or Garage,8300-8399,WINKLER,DR,-,1
2014-10-12,18,Auto Theft,11H30,,8300-8399,HOWARD,DR,-,1
2014-10-16,11,Robbery,11H30,"Road, Street, or Sidewalk",8000-8099,GARLAND,DR,-,1
2014-10-19,13,Burglary,11H30,Apartment,8500-8599,WIER,DR,-,1
2014-10-22,17,Theft,11H30,Grocery Store or Supermarket,3400-3499,BROADWAY,ST,-,1
2014-10-22,20,Aggravated Assault,11H30,Apartment Parking Lot,8200-8299,BROCKTON,ST,-,1
2014-10-23,10,Burglary,11H30,Apartment,3900-3999,MERIDIAN,ST,-,1
2014-10-23,14,Theft,11H30,Apartment,8300-8399,WINKLER,DR,-,1
2014-10-31,01,Burglary,11H30,Rental Storage Facility,7800-7899,LOOP,-,S,1
2014-10-17,05,Burglary,11H30,Apartment,8100-8199,KINGSLEY,-,-,1
2014-10-19,09,Theft,11H30,Residence or House,8400-8499,LENORE,-,-,1
2014-10-24,18,Auto Theft,11H30,Other Parking Lot,7700-7799,GULF,FWY,-,1
2014-10-23,12,Theft,11H30,,8400-8499,GULF,FWY,-,1
2014-10-24,00,Auto Theft,11H30,Apartment Parking Lot,3200-3299,BROADWAY,ST,-,1
2014-10-21,10,Auto Theft,11H30,Commercial Parking Lot or Garage,8500-8599,GULF,FWY,-,2
2014-10-12,23,Aggravated Assault,11H30,Service or Gas Station,8000-8099,JULIABORA,-,-,1
2014-10-06,05,Auto Theft,11H30,,3000-3099,BROADWAY,ST,-,1
2014-10-03,06,Theft,11H30,,8500-8599,WIER,DR,-,1
2014-10-01,15,Theft,11H30,,8000-8099,MEADOWBROOK,-,-,1
2014-10-04,13,Auto Theft,11H30,Apartment Parking Lot,2800-2899,BROADWAY,ST,-,1
2014-10-11,05,Aggravated Assault,11H30,Bar or Night Club,8400-8499,WINKLER,DR,-,3
2014-10-11,10,Theft,11H30,Grocery Store or Supermarket Parking Lot,1900-1999,BROADWAY,-,-,1
2014-10-12,12,Theft,11H30,Convenience Store,7900-7999,HOWARD,DR,-,1
2014-10-12,09,Theft,11H30,,8200-8299,BENDELL,DR,-,1
2014-10-13,06,Theft,11H30,Apartment Parking Lot,8500-8599,WIER,DR,-,1
2014-10-25,02,Auto Theft,11H30,Bar or Night Club Parking Lot,8500-8599,GULF,FWY,-,1
2014-10-28,22,Burglary,11H30,Apartment,8400-8499,PARK PLACE,BLVD,-,1
2014-10-14,04,Burglary,11H40,Convenience Store,4800-4899,GALVESTON,RD,-,1
2014-10-15,18,Theft,11H40,Residence or House,300-399,AXILDA,ST,-,1
2014-10-19,20,Theft,11H40,Convenience Store,5600-5699,ALLENDALE,RD,-,1
2014-10-11,09,Auto Theft,11H40,Driveway,1400-1499,AUBERT,ST,-,1
2014-10-06,20,Theft,11H40,,5500-5599,FIREFLY,AVE,-,1
2014-09-27,10,Theft,11H40,,10200-10299,FOREMAN,-,-,1
2014-10-25,12,Theft,11H40,Driveway,800-899,RUELL,-,-,1
2014-10-25,21,Theft,11H40,Driveway,5000-5099,FALVEY,ST,-,1
2014-09-28,11,Theft,11H40,Driveway,1200-1299,ORCHID,-,-,1
2014-10-08,18,Burglary,11H40,Residence or House,5500-5599,PRIMROSE,AVE,-,1
2014-10-09,23,Aggravated Assault,11H40,Bar or Night Club,1700-1799,ALLEN GENOA,RD,-,1
2014-10-29,22,Burglary,11H40,Residence or House,5600-5699,ALLENDALE,RD,-,1
2014-10-18,15,Theft,11H50,"Pawn, Resale Shop, or Flea Market",1700-1799,COLLEGE,-,-,1
2014-10-21,11,Theft,11H50,Driveway,5700-5799,BROOKGLEN,DR,-,1
2014-10-24,17,Burglary,11H50,Residence or House,2100-2199,FLAGSTONE TERRACE,-,-,1
2014-08-26,15,Theft,11H50,,3400-3499,S. RICHEY,ST,-,1
2014-10-02,20,Theft,11H50,"Road, Street, or Sidewalk",4900-4999,ALLENDALE,RD,-,1
2014-10-19,09,Aggravated Assault,11H50,Residence or House,5400-5499,S.CROOKED CREEK,DR,-,1
2014-10-29,19,Theft,11H50,,2800-2899,RICHEY,ST,S,1
2014-10-31,19,Auto Theft,11H50,Residence or House,5500-5599,TURTLE CREEK,RD,-,1
2014-10-13,14,Theft,11H50,"Pawn, Resale Shop, or Flea Market",9200-9299,GULF,FWY,-,1
2014-10-10,10,Auto Theft,11H50,Apartment Parking Lot,2000-2099,ALLEN GENOA,RD,-,1
2014-10-25,03,Auto Theft,11H50,Driveway,5800-5899,SANTA BERNADETTA,-,-,1
2014-10-31,20,Theft,11H50,Office Building,9100-9199,WINKLER,DR,-,1
2014-10-26,18,Theft,11H50,Residence or House,5400-5499,TURTLE CREEK,RD,-,1
2014-10-08,09,Aggravated Assault,11H50,Freeway Service Road,1700-1799,COLLEGE,-,-,1
2014-10-24,13,Theft,11H50,Restaurant or Cafeteria Parking Lot,1700-1799,COLLEGE,-,-,1
2014-10-20,14,Burglary,11H50,Bar or Night Club,3400-3499,RICHEY,ST,S,1
2014-10-20,16,Aggravated Assault,11H50,"Other, Unknown, or Not Listed",9300-9399,GULF,FWY,-,1
2014-10-17,07,Theft,11H50,"Factory, Manufacturing, or Industrial",8800-8899,WINKLER,DR,-,1
2014-10-28,11,Theft,11H50,Commercial Parking Lot or Garage,2500-2599,MARTINVILLE,DR,-,1
2014-10-26,03,Burglary,11H50,Miscellaneous Business (Non-Specific),7600-7699,MOSLEY,RD,-,1
2014-10-04,17,Aggravated Assault,11H50,Strip Business Center Parking Lot,7800-7899,EASTHAVEN,BLVD,-,1
2014-10-07,03,Theft,11H50,Service or Gas Station,2000-2099,ALLEN GENOA,RD,-,1
2014-10-08,07,Theft,11H50,,5400-5499,SHADY CREEK,DR,S,1
2014-09-24,18,Theft,11H50,Bus Stop,UNK,FLAGSTONE TERRACE,-,-,1
2014-10-30,19,Auto Theft,11H50,Bar or Night Club Parking Lot,3700-3799,RICHEY,ST,S,1
2014-10-19,00,Aggravated Assault,11H50,"Road, Street, or Sidewalk",5400-5499,CROOKED CREEK,DR,S,2
2004-10-05,19,Burglary,11H50,Residence or House,5500-5599,TIMBER CREEK,DR,-,1
2014-10-06,09,Theft,11H50,Driveway,8900-8999,SAN LORENZO,-,-,1
2014-10-04,11,Theft,12D10,"Church, Synagogue, or Temple Parking Lot",10700-10799,HARTSOOK,-,-,1
2014-10-01,15,Burglary,12D10,"Vacant Storage Fac (Barn,Garage,Warehouse)",10600-10699,CHAMBERS,-,-,1
2014-10-01,00,Theft,12D10,Convenience Store,800-899,EDGEBROOK,DR,-,1
2014-09-27,15,Auto Theft,12D10,Driveway,9000-9099,LEDGE,-,-,1
2014-10-03,02,Theft,12D10,,11700-11799,GULF,FWY,-,1
2014-10-13,12,Burglary,12D10,Residence or House,11100-11199,OPAL GLEN,LN,-,1
2014-10-13,14,Theft,12D10,Department or Discount Store,10000-10099,ALMEDA GENOA,RD,-,1
2014-10-12,02,Aggravated Assault,12D10,,4300-4399,SHAVER,ST,S,2
2014-10-12,18,Aggravated Assault,12D10,Residence or House,10900-10999,GULF,FWY,-,1
2014-10-10,20,Theft,12D10,Department or Discount Store,10400-10499,GULF,FWY,-,1
2014-10-11,12,Theft,12D10,,100-199,EDGEBROOK,DR,E,1
2014-10-11,18,Theft,12D10,Vehicle/Auto Sales/Lease/Auto Parts Store,10500-10599,GULF,FWY,-,1
2014-10-07,10,Auto Theft,12D10,Apartment Parking Lot,10900-10999,GULF,FWY,-,2
2014-10-09,12,Theft,12D10,,10500-10599,GULF,FWY,-,1
2014-10-15,23,Theft,12D10,Video Rental & Sales,10000-10099,GULF,FWY,-,1
2014-10-14,11,Burglary,12D10,Residence or House,2100-2199,THETA,-,-,1
2014-10-14,14,Robbery,12D10,,9500-9599,ROWLETT,-,-,1
2014-10-14,16,Burglary,12D10,Residence or House,UNK,EDGEBROOK,DR,E,1
2014-10-27,12,Theft,12D10,Grocery Store or Supermarket Parking Lot,9500-9599,ROWLETT,-,-,1
2014-10-20,19,Burglary,12D10,Residence or House,8800-8899,BARTON,ST,-,1
2014-10-23,10,Theft,12D10,Department or Discount Store,9500-9599,ROWLETT,-,-,1
2014-10-23,11,Burglary,12D10,,10000-10099,KLECKLEY,DR,-,1
2014-10-23,00,Auto Theft,12D10,Restaurant or Cafeteria Parking Lot,12200-12299,GULF,FWY,-,1
2014-10-30,13,Theft,12D10,Apartment,9700-9799,WINDWATER,DR,-,1
2014-10-30,16,Theft,12D10,Strip Business Center Parking Lot,12100-12199,GULF,FWY,-,1
2014-10-31,18,Theft,12D10,Restaurant or Cafeteria,800-899,EDGEBROOK,DR,-,1
2014-10-31,11,Theft,12D10,Garage or Carport,1000-1099,ROPER,-,-,1
2014-10-01,22,Theft,12D10,,100-199,EDGEBROOK,DR,E,1
2014-10-04,11,Theft,12D10,,10100-10199,WINDMILL LAKES,BLVD,-,1
2014-10-05,02,Auto Theft,12D10,Commercial Parking Lot or Garage,9900-9999,KLECKLEY,DR,-,2
2014-10-08,07,Theft,12D10,,1300-1399,GLOBE,ST,-,1
2014-10-16,04,Auto Theft,12D10,,9500-9599,ROWLETT,-,-,1
2014-10-17,15,Auto Theft,12D10,Mall Parking Lot,UNK,ALMEDA MALL,-,-,1
2014-10-16,22,Robbery,12D10,Residence or House,200-299,EMPRESS,DR,-,1
2014-10-19,14,Auto Theft,12D10,Apartment Parking Lot,9400-9499,CLEARWOOD,-,-,1
2014-10-20,22,Theft,12D10,Apartment Parking Lot,10100-10199,WINDMILL LAKES,BLVD,-,1
2014-10-19,20,Auto Theft,12D10,,9500-9599,ROWLETT,-,-,1
2014-10-21,22,Robbery,12D10,"Road, Street, or Sidewalk",9400-9499,REDFORD,-,-,1
2014-10-22,03,Theft,12D10,Driveway,9900-9999,TOLMAN,-,-,1
2014-10-22,20,Theft,12D10,Other Parking Lot,8600-8699,TAVENOR,LN,-,1
2014-10-23,18,Burglary,12D10,Apartment,10900-10999,GULF,FWY,-,1
2014-10-23,21,Theft,12D10,Service or Gas Station,9500-9599,ROWLETT,-,-,1
2014-10-23,16,Theft,12D10,Mall Common Area,UNK,ALMEDA MALL,-,-,1
2014-10-23,13,Burglary,12D10,Residence or House,9300-9399,RADIO,RD,-,1
2014-10-23,15,Theft,12D10,Other Parking Lot,10500-10599,GULF,FWY,-,1
2014-10-24,22,Aggravated Assault,12D10,Apartment,4300-4399,SHAVER,ST,S,2
2014-10-28,05,Theft,12D10,Apartment Parking Lot,100-199,EDGEBROOK,DR,E,1
2014-10-27,17,Aggravated Assault,12D10,Apartment Parking Lot,10900-10999,GULF,FWY,-,1
2014-10-06,23,Theft,12D10,Department or Discount Store,10500-10599,GULF,FWY,-,1
2014-10-06,20,Auto Theft,12D10,Grocery Store or Supermarket Parking Lot,9500-9599,ROWLETT,-,-,1
2014-10-04,17,Auto Theft,12D10,"Road, Street, or Sidewalk",8100-8199,HANSEN,RD,-,1
2014-10-03,16,Auto Theft,12D10,Apartment Parking Lot,10500-10599,RUSTLING VILLAS,LN,-,1
2014-10-05,18,Theft,12D10,,100-199,EDGEBROOK,DR,E,1
2014-08-01,10,Theft,12D10,Rental Storage Facility,9800-9899,ALMEDA GENOA,RD,-,1
2014-03-12,19,Theft,12D10,,8500-8599,ALMEDA GENOA,RD,-,1
2014-09-25,23,Theft,12D10,Residence or House,10800-10899,SHANNON MILLS,LN,-,1
2014-10-14,05,Auto Theft,12D10,"Road, Street, or Sidewalk",500-599,REGAL,-,-,1
2014-10-14,10,Burglary,12D10,Service or Gas Station,1000-1099,EDGEBROOK,DR,-,1
2014-10-14,11,Theft,12D10,Rental Storage Facility,9900-9999,ROWLETT,-,-,1
2014-10-14,12,Theft,12D10,Strip Business Center Parking Lot,10000-10099,ALMEDA GENOA,RD,-,1
2014-10-14,15,Theft,12D10,,900-999,EDGEBROOK,DR,-,1
2014-10-11,17,Theft,12D10,"Other, Unknown, or Not Listed",9900-9999,KLECKLEY,DR,-,1
2014-10-08,09,Burglary,12D10,Residence or House,1300-1399,GLOBE,ST,-,1
2014-10-07,18,Theft,12D10,Apartment Parking Lot,9800-9899,HOLLOCK,-,-,1
2014-10-08,21,Auto Theft,12D10,Mall Parking Lot,500-599,ALMEDA MALL,-,-,1
2014-10-09,02,Theft,12D10,,11500-11599,GULF,FWY,-,1
2014-10-26,01,Burglary,12D10,Middle School,300-399,GILPIN,ST,-,1
2014-10-27,11,Theft,12D10,Apartment Parking Lot,1300-1399,REDFORD,-,-,1
2014-10-28,15,Theft,12D10,,9400-9499,EASTHAVEN,BLVD,-,1
2014-10-28,20,Theft,12D10,Residence or House,300-399,ARVANA,ST,-,1
2014-10-23,10,Theft,12D10,"Hotel, Motel, Inn, Etc.",9900-9999,GULF,FWY,-,1
2014-10-23,11,Theft,12D10,Miscellaneous Business (Non-Specific),10000-10099,ALMEDA GENOA,RD,-,1
2014-10-23,12,Aggravated Assault,12D10,Residence or House,10500-10599,BARADA,ST,-,1
2014-10-24,05,Theft,12D10,Residence or House,9300-9399,LEDGE,-,-,1
2014-10-17,16,Theft,12D10,Strip Business Center Parking Lot,9900-9999,KLECKLEY,DR,-,1
2014-10-19,11,Burglary,12D10,Restaurant or Cafeteria,11100-11199,GULF,FWY,-,1
2014-10-19,15,Burglary,12D10,Residence or House,10000-10099,VICTORIA CREST,LN,-,1
2014-10-20,09,Theft,12D10,Construction Site,10000-10099,ALMEDA GENOA,RD,-,1
2014-10-30,08,Auto Theft,12D10,Apartment Parking Lot,10900-10999,GULF,FWY,-,1
2014-10-30,10,Theft,12D10,Auto Repair,600-699,ALMEDA MALL,-,-,1
2014-10-31,23,Robbery,12D10,"Field, Woods, Forest, Park",9400-9499,EDGEBROOK,DR,-,1
2014-10-23,00,Auto Theft,12D10,Restaurant or Cafeteria Parking Lot,1100-1199,EDGEBROOK,DR,-,1
2014-10-23,05,Burglary,12D10,"Hotel, Motel, Inn, Etc.",9900-9999,GULF,FWY,-,1
2014-10-26,17,Theft,12D10,Apartment Parking Lot,1400-1499,REDFORD,-,-,1
2014-10-27,13,Theft,12D10,Grocery Store or Supermarket,1100-1199,EDGEBROOK,DR,-,1
2014-10-27,21,Aggravated Assault,12D10,"Hotel, Motel, Inn, Etc.",9900-9999,GULF,FWY,-,1
2014-10-28,10,Robbery,12D10,Residence or House,2200-2299,SUSAN,-,-,1
2014-10-28,11,Burglary,12D10,Residence or House,9400-9499,GNARLED CHESTNUT,CT,-,1
2014-10-28,13,Theft,12D10,Apartment Parking Lot,3900-3999,ARLINGTON SQUARE,DR,-,1
2014-10-18,09,Auto Theft,12D10,Apartment Parking Lot,1200-1299,REDFORD,-,-,1
2014-10-17,13,Auto Theft,12D10,Mall Parking Lot,500-599,ALMEDA MALL,-,-,1
2014-10-20,15,Auto Theft,12D10,,3900-3999,ARLINGTON SQUARE,DR,-,1
2014-10-08,15,Aggravated Assault,12D10,Residence or House,10900-10999,GULF,FWY,-,1
2014-10-11,00,Rape,12D10,Apartment,9400-9499,CLEARWOOD,-,-,1
2014-10-09,20,Auto Theft,12D10,Restaurant or Cafeteria Parking Lot,12200-12299,GULF,FWY,-,1
2014-10-11,10,Theft,12D10,Mall Common Area,12200-12299,GULF,FWY,-,1
2014-10-15,09,Burglary,12D10,Residence or House,10800-10899,HEATHERCLIFF,LN,-,1
2014-10-07,11,Theft,12D10,,8600-8699,PANAIR,-,-,1
2014-10-06,12,Theft,12D10,Residence or House,600-699,REGAL,-,-,1
2014-10-03,14,Theft,12D10,Department or Discount Store,9500-9599,ROWLETT,-,-,1
2014-10-04,14,Theft,12D10,Department or Discount Store,9500-9599,ROWLETT,-,-,1
2014-10-04,07,Theft,12D10,,10100-10199,WINDMILL LAKES,BLVD,-,1
2014-09-16,13,Auto Theft,12D10,,1000-1099,EDGEBROOK,DR,-,1
2014-10-01,13,Burglary,12D10,Residence or House,9100-9199,WOLCOTT PARK,LN,-,1
2014-10-29,09,Auto Theft,12D10,Driveway,9400-9499,FREEMONT FAIR,CT,-,1
2014-10-31,17,Theft,12D10,Elementary School,9100-9199,BLACKHAWK,BLVD,-,1
2014-10-22,14,Burglary,12D10,"Hotel, Motel, Inn, Etc.",9900-9999,GULF,FWY,-,1
2014-10-18,20,Theft,12D10,,12200-12299,GULF,FWY,-,1
2014-10-20,13,Theft,12D10,Residence or House,10400-10499,AMBURSEN,ST,-,1
2014-05-15,19,Theft,12D10,,10100-10199,WINDMILL LAKES,BLVD,-,1
2014-10-01,09,Theft,12D10,Apartment Parking Lot,4300-4399,SHAVER,ST,S,1
2014-10-02,11,Aggravated Assault,12D10,Residence or House,8100-8199,HANSEN,RD,-,1
2014-10-01,16,Theft,12D10,Department or Discount Store,10000-10099,ALMEDA GENOA,RD,-,1
2014-10-06,18,Burglary,12D10,Residence or House,800-899,ROPER,-,-,1
2014-10-06,09,Theft,12D10,Apartment Parking Lot,1400-1499,REDFORD,-,-,1
2014-10-04,12,Theft,12D10,Mall Common Area,10000-10099,ALMEDA GENOA,RD,-,1
2014-10-04,15,Theft,12D10,Other Parking Lot,8700-8799,ALMEDA GENOA,RD,-,1
2014-10-04,16,Theft,12D10,Department or Discount Store,100-199,ALMEDA MALL,-,-,1
2014-10-09,23,Theft,12D10,,9500-9599,ROWLETT,-,-,1
2014-10-10,19,Theft,12D10,Apartment Parking Lot,100-199,EDGEBROOK,DR,E,1
2014-10-11,20,Theft,12D10,Department or Discount Store,100-199,ALMEDA MALL,-,-,1
2014-10-13,21,Theft,12D10,,9500-9599,ROWLETT,-,-,1
2014-10-13,05,Aggravated Assault,12D10,"Road, Street, or Sidewalk",8500-8599,MONROE,RD,-,1
2014-10-29,09,Theft,12D10,Sexually Oriented Club,10500-10599,GULF,FWY,-,1
2014-10-30,09,Theft,12D10,Department or Discount Store,9500-9599,ROWLETT,-,-,1
2014-10-31,03,Robbery,12D10,"Road, Street, or Sidewalk",10400-10499,BESSEMER,ST,-,1
2014-10-31,14,Theft,12D10,Apartment Parking Lot,1200-1299,REDFORD,-,-,1
2014-10-29,11,Theft,12D10,Department or Discount Store,9500-9599,ROWLETT,-,-,1
2014-10-29,20,Robbery,12D10,Apartment Parking Lot,10900-10999,GULF,FWY,-,1
2014-10-24,07,Theft,12D10,"Factory, Manufacturing, or Industrial",9200-9299,BRYANT,RD,-,1
2014-10-22,01,Theft,12D10,"Road, Street, or Sidewalk",10200-10299,WINDMILL LAKES,BLVD,-,1
2014-10-22,11,Theft,12D10,Apartment,10900-10999,GULF,FWY,-,1
2014-10-26,17,Aggravated Assault,12D10,Apartment Parking Lot,9900-9999,WINDMILL LAKES,BLVD,-,1
2014-10-26,17,Auto Theft,12D10,Mall Parking Lot,100-199,ALMEDA MALL,-,-,2
2014-10-28,02,Burglary,12D10,Garage or Carport,9200-9299,FREELAND,-,-,1
2014-10-27,16,Burglary,12D10,Residence or House,8900-8999,DOAK,LN,-,1
2014-10-19,16,Theft,12D10,Apartment,9700-9799,WINDWATER,DR,-,1
2014-10-18,16,Theft,12D10,,10700-10799,HARTSOOK,-,-,1
2014-10-21,12,Theft,12D10,Grocery Store or Supermarket,1500-1599,ELTON,ST,-,1
2014-10-15,15,Theft,12D10,,3900-3999,ARLINGTON SQUARE,DR,-,1
2014-10-16,07,Theft,12D10,Apartment Parking Lot,10100-10199,WINDMILL LAKES,BLVD,-,1
2014-10-16,12,Theft,12D10,Apartment,10900-10999,GULF,FWY,-,1
2014-10-17,16,Theft,12D10,"Field, Woods, Forest, Park",8700-8799,ALMEDA GENOA,RD,-,1
2014-10-17,13,Auto Theft,12D10,,9400-9499,ALMEDA GENOA,RD,-,1
2014-10-07,15,Theft,12D10,Residence or House,1300-1399,GLOBE,ST,-,1
2014-10-08,12,Theft,12D10,"Field, Woods, Forest, Park",8000-8099,VENNARD,RD,-,1
2014-10-08,17,Theft,12D10,Grocery Store or Supermarket Parking Lot,9500-9599,ROWLETT,-,-,1
2014-10-13,13,Theft,12D10,Other Parking Lot,10000-10099,ALMEDA GENOA,RD,-,1
2014-10-11,21,Theft,12D10,Apartment Parking Lot,100-199,EDGEBROOK,DR,E,1
2014-10-10,20,Burglary,12D10,Residence or House,8200-8299,BRONSON,-,-,1
2014-09-06,09,Aggravated Assault,12D10,,9500-9599,SWAN POND,CT,-,1
2014-10-03,11,Theft,12D10,,2200-2299,BRONSON,-,-,1
2014-10-06,17,Burglary,12D10,Residence or House,9200-9299,WOLCOTT PARK,LN,-,1
2014-10-06,11,Theft,12D10,,900-999,EDGEBROOK,DR,-,1
2014-10-05,15,Auto Theft,12D10,Service or Gas Station,800-899,EDGEBROOK,DR,-,1
2014-10-18,12,Auto Theft,12D10,Vacant Other Out Build/Monument/UnderConst,8400-8499,MOSLEY,RD,-,3
2014-10-20,13,Burglary,12D10,Residence or House,9400-9499,FREEMONT FAIR,CT,-,1
2014-10-17,15,Theft,12D10,,10900-10999,GULF,FWY,-,1
2014-10-26,16,Auto Theft,12D10,Apartment,10100-10199,WINDMILL LAKES,BLVD,-,1
2014-10-27,09,Auto Theft,12D10,"Road, Street, or Sidewalk",10100-10199,WINDMILL LAKES,BLVD,-,1
2014-10-28,18,Burglary,12D10,Residence or House,9500-9599,LOWER RIDGE,WAY,-,1
2014-10-24,21,Robbery,12D10,Apartment Parking Lot,9200-9299,NATHANIEL,-,-,1
2014-10-24,21,Robbery,12D10,Convenience Store Parking Lot,9900-9999,BESSEMER,ST,-,1
2014-10-23,22,Auto Theft,12D10,Bar or Night Club,1100-1199,EDGEBROOK,DR,-,1
2014-10-23,23,Theft,12D10,Restaurant or Cafeteria Parking Lot,UNK,EDGEBROOK,DR,-,1
2014-10-24,01,Theft,12D10,Residence or House,9600-9699,GRANNIS,-,-,1
2014-10-08,20,Robbery,12D10,Mall Parking Lot,500-599,ALMEDA MALL,-,-,1
2014-10-09,12,Theft,12D10,"Church, Synagogue, or Temple",100-199,EDGEBROOK,DR,E,1
2014-10-12,21,Robbery,12D10,Apartment Parking Lot,9200-9299,NATHANIEL,-,-,1
2014-10-03,21,Robbery,12D10,Apartment Parking Lot,10100-10199,WINDMILL LAKES,BLVD,-,1
2014-10-04,10,Theft,12D10,,9500-9599,ROWLETT,-,-,1
2014-10-03,11,Theft,12D10,,9500-9599,ROWLETT,-,-,1
2014-09-30,09,Theft,12D10,"Road, Street, or Sidewalk",10800-10899,SHANNON MILLS,LN,-,1
2014-10-01,09,Burglary,12D10,Residence or House,10700-10799,FUQUA GLEN,LN,-,1
2014-10-05,22,Burglary,12D10,Apartment,1400-1499,REDFORD,-,-,1
2014-10-07,11,Theft,12D10,,9500-9599,ROWLETT,-,-,1
2014-10-06,20,Theft,12D10,"Church, Synagogue, or Temple",8700-8799,ALMEDA GENOA,RD,-,1
2014-10-09,20,Theft,12D10,"Parks and Recreation, Zoo, Swimming Pool",9400-9499,BLACKHAWK,BLVD,-,1
2014-10-09,01,Theft,12D10,,11500-11599,GULF,FWY,-,1
2014-10-24,08,Theft,12D10,Department or Discount Store,9500-9599,ROWLETT,-,-,1
2014-10-24,10,Theft,12D10,Commercial Parking Lot or Garage,12100-12199,GULF,FWY,-,1
2014-10-23,19,Theft,12D10,Restaurant or Cafeteria Parking Lot,UNK,CLEARWOOD,-,-,1
2014-10-21,08,Robbery,12D10,Apartment Parking Lot,10900-10999,GULF,FWY,-,1
2014-10-22,02,Theft,12D10,"Road, Street, or Sidewalk",1300-1399,ELTON,ST,-,1
2014-10-26,21,Aggravated Assault,12D10,,9400-9499,CLEARWOOD,-,-,1
2014-10-27,10,Theft,12D10,Apartment,9200-9299,NATHANIEL,-,-,1
2014-10-18,08,Aggravated Assault,12D10,,10900-10999,GULF,FWY,-,1
2014-10-16,15,Auto Theft,12D10,Residence or House,9900-9999,GULF,FWY,-,1
2014-10-29,09,Auto Theft,12D10,Driveway,900-999,SHAWNEE,-,-,1
2014-10-29,02,Aggravated Assault,12D20,Bar or Night Club Parking Lot,12800-12899,GULF,FWY,-,1
2014-10-30,15,Aggravated Assault,12D20,Bar or Night Club,12800-12899,GULF,FWY,-,1
2014-10-17,17,Theft,12D20,Strip Business Center Parking Lot,11500-11599,HUGHES,RD,-,1
2014-10-19,12,Theft,12D20,Bar or Night Club,10900-10999,FUQUA,ST,-,1
2014-10-19,11,Burglary,12D20,Apartment,11100-11199,BEAMER,RD,-,1
2014-10-20,13,Theft,12D20,Strip Business Center Parking Lot,12300-12399,GULF,FWY,-,1
2014-10-26,15,Theft,12D20,Residence or House,10100-10199,TORRINGTON,LN,-,1
2014-10-26,08,Theft,12D20,Grocery Store or Supermarket Parking Lot,11700-11799,SAM HOUSTON,PKWY,S,1
2014-10-21,12,Theft,12D20,Grocery Store or Supermarket Parking Lot,11700-11799,SAM HOUSTON,PKWY,S,1
2014-10-08,18,Robbery,12D20,Other Parking Lot,11800-11899,SAM HOUSTON,PKWY,S,1
2014-10-07,00,Theft,12D20,"Amusement Park, Bowling Alley, Skate Rink",10000-10099,FUQUA,ST,-,1
2014-10-07,14,Burglary,12D20,Apartment,11100-11199,BEAMER 384,-,-,1
2014-10-07,15,Theft,12D20,"Other, Unknown, or Not Listed",12300-12399,GULF,FWY,-,1
