Date,Hour,Offense Type,Beat,Premise,BlockRange,StreetName,Type,Suffix,# offenses
2014-11-24,15,Burglary,15E40,Apartment,8800-8899,LAKES AT 610,DR,-,1
2014-11-23,15,Auto Theft,15E40,Grocery Store or Supermarket Parking Lot,8000-8099,BRAESMAIN,DR,-,1
2014-11-25,12,Theft,15E40,Grocery Store or Supermarket,1700-1799,LOOP,-,-,1
2014-11-30,19,Theft,15E40,Hospital,7600-7699,FANNIN,-,-,1
2014-11-25,17,Burglary,15E40,Rental Storage Facility,9400-9499,MAIN,ST,-,1
2014-11-23,11,Theft,15E40,Bar or Night Club,9500-9599,MAIN,ST,S,1
2014-11-23,16,Auto Theft,15E40,Other Parking Lot,8400-8499,KIRBY,DR,-,1
2014-11-22,17,Auto Theft,15E40,"Stadium, Sports Arena, Race Track",8400-8499,KIRBY,DR,-,2
2014-11-22,19,Theft,15E40,Restaurant or Cafeteria Parking Lot,2600-2699,LOOP,-,S,1
2014-11-28,23,Robbery,15E40,Apartment Parking Lot,2400-2499,WESTRIDGE,ST,-,1
2014-11-27,06,Robbery,15E40,Miscellaneous Business (Non-Specific),8400-8499,ALMEDA,RD,-,1
2014-11-16,00,Theft,15E40,Restaurant or Cafeteria Parking Lot,8500-8599,KIRBY,DR,-,1
2014-11-14,17,Theft,15E40,Convenience Store Parking Lot,7800-7899,KIRBY,DR,-,1
2014-11-17,13,Theft,15E40,,9400-9499,MAIN,ST,-,1
2014-11-16,19,Burglary,15E40,Apartment,2200-2299,BRAESWOOD PARK,DR,-,1
2014-11-19,23,Burglary,15E40,Apartment,2800-2899,BARTELL,DR,S,1
2014-11-02,06,Theft,15E40,Restaurant or Cafeteria Parking Lot,2700-2799,LOOP,-,S,1
2014-09-21,11,Theft,15E40,Residence or House,7900-7999,KNIGHT,RD,-,1
2014-10-26,15,Theft,15E40,Vehicle/Auto Sales/Lease/Auto Parts Store,9700-9799,BUFFALO SPEEDWAY,-,-,1
2014-11-11,11,Theft,15E40,Hospital,7900-7999,FANNIN,-,-,1
2014-11-10,17,Burglary,15E40,Apartment,3100-3199,BELLFORT,ST,W,1
2014-11-08,14,Auto Theft,15E40,Miscellaneous Business (Non-Specific),9500-9599,MAIN,ST,-,1
2014-11-09,14,Theft,15E40,Apartment,7700-7799,GREENBRIAR,DR,-,1
2014-11-02,10,Theft,15E40,Apartment Parking Lot,2500-2599,WESTRIDGE,ST,-,1
2014-11-03,19,Burglary,15E40,Apartment,2100-2199,HOLLY HALL,-,-,1
2014-11-09,00,Burglary,15E40,Apartment,2800-2899,BROADMEAD,DR,-,1
2014-11-13,19,Theft,15E40,Restaurant or Cafeteria Parking Lot,3200-3299,LOOP,-,S,1
2014-11-12,12,Theft,15E40,Grocery Store or Supermarket,7700-7799,KIRBY,DR,-,1
2014-11-15,08,Burglary,15E40,Residence or House,3100-3199,CLEARVIEW,CIR,-,1
2014-11-19,06,Theft,15E40,Apartment Parking Lot,3000-3099,MURWORTH,DR,-,1
2014-11-18,12,Theft,15E40,,1800-1899,EL PASEO,ST,-,1
2014-11-20,00,Robbery,15E40,Restaurant or Cafeteria Parking Lot,2700-2799,LOOP,-,S,1
2014-11-28,04,Aggravated Assault,15E40,"Road, Street, or Sidewalk",2200-2299,IH 610,-,S,1
2014-11-20,21,Burglary,15E40,Apartment,2400-2499,WESTRIDGE,ST,-,1
2014-11-20,21,Burglary,15E40,Apartment,8300-8399,EL MUNDO,ST,-,1
2014-11-20,22,Theft,15E40,Condominium,2800-2899,BARTELL,DR,S,1
2014-11-16,02,Burglary,15E40,Apartment,2600-2699,WESTRIDGE,ST,-,1
2014-11-15,02,Robbery,15E40,Apartment Parking Lot,8400-8499,BARTELL,DR,W,1
2014-11-14,16,Burglary,15E40,Apartment,3100-3199,BELLFORT,ST,W,1
2014-11-23,13,Auto Theft,15E40,Apartment,8400-8499,CAMBRIDGE,ST,-,1
2014-11-22,19,Theft,15E40,Bar or Night Club Parking Lot,9200-9299,MAIN,ST,-,1
2014-11-22,10,Theft,15E40,Hotel or Motel Parking Lot,7700-7799,MAIN,ST,-,1
2014-11-25,00,Theft,15E40,"Physician, Doctor, Dentist's Office",3000-3099,LOOP,-,-,1
2014-11-24,16,Theft,15E40,Service or Gas Station,3000-3099,LOOP,-,-,1
2014-11-24,13,Aggravated Assault,15E40,Other Parking Lot,8000-8099,KIRBY,DR,-,1
2014-11-27,20,Theft,15E40,Apartment Parking Lot,2600-2699,WESTRIDGE,ST,-,1
2014-11-29,02,Theft,15E40,"Road, Street, or Sidewalk",2900-2999,WESTRIDGE,ST,-,1
2014-10-27,12,Theft,15E40,Commercial Building,8500-8599,KNIGHT,-,-,1
2014-11-02,19,Robbery,15E40,"Road, Street, or Sidewalk",9900-9999,BUFFALO SPEEDWAY,-,-,1
2014-11-03,11,Theft,15E40,Convenience Store,1600-1699,LOOP,-,-,1
2014-11-08,10,Burglary,15E40,"Vacant Other Residential (Apartment,Dorms)",9000-9099,ALMEDA,RD,-,1
2014-11-10,13,Burglary,15E40,Apartment,7700-7799,GREENBRIAR,DR,-,1
2014-11-11,06,Auto Theft,15E40,Commercial Parking Lot or Garage,9100-9199,LAKES AT 610,DR,-,1
2014-11-14,11,Theft,15E40,"Electronics Store, Electrical Supplies",7800-7899,MAIN,ST,-,1
2014-11-30,23,Robbery,15E40,Apartment Parking Lot,2600-2699,WESTRIDGE,ST,-,1
2014-11-30,12,Theft,15E40,Strip Business Center Parking Lot,8000-8099,KIRBY,DR,-,1
2014-10-25,20,Theft,15E40,Residence or House,1400-1499,OLD SPANISH,TRL,-,1
2014-10-31,13,Burglary,15E40,Apartment,2600-2699,MURWORTH,DR,-,1
2014-11-01,16,Robbery,15E40,Apartment,2800-2899,BROADMEAD,DR,-,1
2014-11-07,23,Burglary,15E40,Apartment,8300-8399,EL MUNDO,ST,-,1
2014-11-12,09,Theft,15E40,Hotel or Motel Parking Lot,8100-8199,KIRBY,DR,-,1
2014-11-13,12,Theft,15E40,"Stadium, Sports Arena, Race Track",8400-8499,KIRBY,DR,-,1
2014-11-17,16,Theft,15E40,Apartment,2500-2599,WESTRIDGE,ST,-,1
2014-11-16,18,Theft,15E40,Bar or Night Club,9500-9599,MAIN,ST,-,1
2014-11-17,09,Theft,15E40,,2100-2199,HOLLY HALL,-,-,1
2014-11-16,10,Theft,15E40,Bar or Night Club Parking Lot,9800-9899,BUFFALO SPEEDWAY,-,-,1
2014-11-15,15,Theft,15E40,Commercial Parking Lot or Garage,2900-2999,HOLMES,RD,-,1
2014-11-20,23,Aggravated Assault,15E40,"Road, Street, or Sidewalk",11200-11299,BUFFALO SPEEDWAY,-,-,1
2014-11-24,09,Theft,15E40,Hotel or Motel Parking Lot,1700-1799,OLD SPANISH,TRL,-,1
2014-11-26,18,Theft,15E40,Miscellaneous Business (Non-Specific),2200-2299,LOOP,-,S,1
2014-11-27,19,Theft,15E40,Service or Gas Station,8300-8399,KNIGHT,RD,-,1
2014-11-27,14,Theft,15E40,Hotel or Motel Parking Lot,8100-8199,KIRBY,DR,-,1
2014-11-25,16,Aggravated Assault,15E40,"Road, Street, or Sidewalk",8500-8599,HEARTH,DR,-,2
2014-11-22,21,Aggravated Assault,15E40,Apartment,2800-2899,BROADMEAD,DR,-,1
2014-11-22,21,Theft,15E40,"Stadium, Sports Arena, Race Track",8400-8499,KIRBY,DR,-,1
2014-11-19,07,Theft,15E40,Hotel or Motel Parking Lot,7700-7799,MAIN,ST,-,1
2014-11-17,17,Theft,15E40,Apartment,2400-2499,LOOP,-,-,1
2014-11-17,15,Theft,15E40,Apartment Parking Lot,1300-1399,OLD SPANISH,TRL,-,1
2014-11-15,16,Theft,15E40,Bar or Night Club,8000-8099,MAIN,ST,-,1
2014-11-16,15,Theft,15E40,Grocery Store or Supermarket,UNK,KIRBY,DR,-,1
2014-11-06,19,Theft,15E40,Grocery Store or Supermarket,7900-7999,MAIN,ST,-,1
2014-11-07,01,Aggravated Assault,15E40,"Road, Street, or Sidewalk",8600-8699,ALMEDA,RD,-,1
2014-11-07,08,Burglary,15E40,"Physician, Doctor, Dentist's Office",7400-7499,FANNIN,-,-,1
2014-11-11,08,Theft,15E40,Hotel or Motel Parking Lot,1400-1499,OLD SPANISH,TRL,-,1
2014-11-13,20,Burglary,15E40,Residence or House,2600-2699,ALMEDA FOREST,CT,-,1
2014-11-13,15,Auto Theft,16E10,Warehouse,12200-12299,ALMEDA,RD,-,1
2014-11-06,09,Theft,16E10,Commercial Parking Lot or Garage,12600-12699,SOUTH,FWY,-,1
2014-11-02,00,Aggravated Assault,16E10,,13300-13399,CHISWICK,RD,-,1
2014-11-19,08,Theft,16E10,Highway or Freeway,13000-13099,ALMEDA,RD,-,1
2014-11-19,18,Theft,16E10,Convenience Store Parking Lot,900-999,ALMEDA GENOA,RD,-,1
2014-11-28,10,Theft,16E10,Apartment Parking Lot,11800-11899,CITY PARK CENTRAL,LN,-,1
2014-11-30,03,Theft,16E10,Residence or House,12900-12999,REGAL OAKS BEND,LN,-,1
2014-11-24,20,Burglary,16E10,Apartment,11900-11999,OAKMOOR,PKWY,-,1
2014-11-25,08,Burglary,16E10,Residence or House,14100-14199,DEL PAPA,ST,-,1
2014-11-15,06,Rape,16E10,"Hotel, Motel, Inn, Etc.",13600-13699,ALMEDA,RD,-,1
2014-11-08,11,Aggravated Assault,16E10,Residence or House,1300-1399,CANTERVIEW,-,-,1
2014-11-08,22,Aggravated Assault,16E10,Apartment Parking Lot,11800-11899,CITY PARK CENTRAL,LN,-,1
2014-11-08,16,Theft,16E10,"Road, Street, or Sidewalk",1500-1599,NICHOLE WOODS,DR,-,1
2014-11-01,13,Theft,16E10,"Other, Unknown, or Not Listed",13500-13599,HOOPER,RD,-,1
2014-11-01,12,Burglary,16E10,Miscellaneous Business (Non-Specific),13500-13599,MCGRATH,RD,-,1
2014-11-29,08,Theft,16E10,Apartment Parking Lot,11800-11899,CITY PARK CENTRAL,LN,-,1
2014-11-12,05,Auto Theft,16E10,Driveway,800-899,VAN METER,-,-,1
2014-11-03,08,Theft,16E10,Other Parking Lot,13800-13899,ALMEDA SCHOOL,RD,-,1
2014-11-02,06,Theft,16E10,Commercial Parking Lot or Garage,12600-12699,SOUTH,FWY,-,1
2014-11-01,03,Burglary,16E10,Mobile Home,600-699,ANDERSON,RD,E,1
2014-11-06,00,Robbery,16E10,Service or Gas Station,900-999,ALMEDA GENOA,RD,-,1
2014-11-04,12,Burglary,16E10,Apartment,11800-11899,CITY PARK CENTRAL,LN,-,1
2014-11-27,14,Theft,16E10,Other Parking Lot,12600-12699,SOUTH,FWY,-,1
2014-11-22,19,Burglary,16E10,Residence or House,11700-11799,FORTUNE PARK,DR,-,1
2014-11-17,18,Burglary,16E10,Apartment,11900-11999,OAKMOOR,PKWY,-,1
2014-11-21,07,Auto Theft,16E10,"Road, Street, or Sidewalk",11800-11899,JELICOE,DR,-,1
2014-11-26,16,Burglary,16E10,Residence or House,200-299,DANFIELD,DR,-,1
2014-11-18,11,Theft,16E10,Convenience Store Parking Lot,12600-12699,SOUTH,FWY,-,1
2014-11-09,06,Theft,16E10,Apartment Parking Lot,11900-11999,CITY PARK CENTRAL,LN,-,1
2014-11-09,07,Auto Theft,16E10,Driveway,1800-1899,KESSLER PARK,CT,-,1
2014-11-04,14,Theft,16E10,Residence or House,14200-14299,LABRADOR,RD,-,1
2014-11-03,09,Theft,16E10,Commercial Building,13300-13399,ALMEDA,RD,-,1
2014-11-29,09,Theft,16E10,Apartment Parking Lot,11800-11899,CITY PARK CENTRAL,LN,-,2
2014-11-28,13,Theft,16E10,Apartment Parking Lot,11800-11899,CITY PARK CENTRAL,LN,-,1
2014-11-09,08,Theft,16E10,Apartment Parking Lot,11900-11999,CITY PARK CENTRAL,LN,-,1
2014-11-13,00,Burglary,16E10,,13100-13199,RIDGEWOOD KNOLL,LN,-,1
2014-11-01,14,Aggravated Assault,16E10,Residence or House,200-299,DANFIELD,DR,-,1
2014-11-05,14,Theft,16E10,Residence or House,14200-14299,ALMEDA SCHOOL,RD,-,1
2014-11-19,09,Theft,16E10,Driveway,1600-1699,NICHOLE WOODS,-,-,1
2014-11-27,08,Burglary,16E10,Apartment,11900-11999,CITY PARK CENTRAL,LN,-,1
2014-11-24,19,Burglary,16E10,Apartment,11900-11999,OAKMOOR,PKWY,-,1
2014-11-03,19,Burglary,16E10,Residence or House,1800-1899,ACACIAWOOD,WAY,-,1
2014-11-28,11,Theft,16E10,Apartment Parking Lot,11800-11899,CITY PARK CENTRAL,LN,-,1
2014-11-23,23,Burglary,16E10,"Church, Synagogue, or Temple",UNK,BROADHURST,DR,-,1
2014-11-17,13,Burglary,16E10,Residence or House,12100-12199,HELVICK CRESCENT,AVE,-,1
2014-11-03,18,Aggravated Assault,16E10,"Road, Street, or Sidewalk",13400-13499,ALMEDA,RD,-,1
2014-10-24,10,Theft,16E10,Construction Site,UNK,ALMEDA GENOA ENT,RAMP,-,1
2014-11-09,12,Burglary,16E10,Miscellaneous Business (Non-Specific),12300-12399,AMELIA,DR,-,1
2014-11-13,08,Burglary,16E10,"Daycare, Child Care, or Kindergarten",13700-13799,ALMEDA,RD,-,1
2014-11-11,09,Theft,16E10,Auto Repair,12100-12199,ALMEDA,RD,-,1
2014-11-24,05,Theft,16E10,Apartment Parking Lot,11900-11999,OAKMOOR,PKWY,-,1
2014-11-28,14,Theft,16E10,"Factory, Manufacturing, or Industrial",2600-2699,MOWERY,RD,-,1
2014-11-14,14,Theft,16E10,Driveway,800-899,CAVEHILL,CT,-,1
2014-11-18,19,Theft,16E20,"Road, Street, or Sidewalk",13500-13599,WOODRING,CT,-,1
2014-11-19,18,Theft,16E20,Department or Discount Store,4400-4499,FUQUA,ST,W,1
2014-11-26,15,Theft,16E20,"Road, Street, or Sidewalk",4000-4099,BROOKMEADE,DR,-,1
2014-11-24,13,Burglary,16E20,Residence or House,13200-13299,TOWNWOOD,DR,-,1
2014-11-22,08,Aggravated Assault,16E20,Residence or House,5100-5199,GALLAGHER,DR,-,2
2014-11-21,20,Robbery,16E20,"Electronics Store, Electrical Supplies",4400-4499,FUQUA,ST,W,1
2014-11-10,17,Burglary,16E20,Residence or House,15000-15099,BUXLEY,ST,-,1
2014-11-13,14,Burglary,16E20,Residence or House,13500-13599,WATERLOO,DR,-,1
2014-11-09,13,Burglary,16E20,Residence or House,13900-13999,SANTA TERESA,RD,-,1
2014-11-02,22,Aggravated Assault,16E20,Residence or House,4300-4399,BURAS PASS,LN,-,1
2014-11-03,19,Aggravated Assault,16E20,Residence or House,5400-5499,MARKWOOD,LN,-,1
2014-11-03,17,Burglary,16E20,Residence or House,14500-14599,ALROVER,ST,-,1
2014-11-02,13,Theft,16E20,Clothing Store,UNK,FUQUA,-,-,1
2014-11-03,14,Theft,16E20,Driveway,4200-4299,JORNS,DR,-,1
2014-11-05,14,Theft,16E20,Driveway,4300-4399,BERAN,DR,-,1
2014-11-09,18,Robbery,16E20,"Road, Street, or Sidewalk",4600-4699,HIGH POINT,LN,-,1
2014-11-15,20,Robbery,16E20,"Road, Street, or Sidewalk",4400-4499,FUQUA,ST,W,1
2014-11-21,17,Burglary,16E20,Residence or House,4100-4199,WUTHERING HEIGHTS,DR,-,1
2014-11-21,10,Burglary,16E20,Residence or House,4400-4499,TRAIL LAKE,-,-,1
2014-11-19,01,Aggravated Assault,16E20,Residence or House,2800-2899,KNOTTY OAKS,TRL,-,1
2014-11-30,01,Theft,16E20,Bar or Night Club Parking Lot,14500-14599,ESSENDINE,LN,-,1
2014-11-03,23,Robbery,16E20,Apartment,4800-4899,FUQUA,ST,-,1
2014-11-04,15,Robbery,16E20,Residence or House,14200-14299,BLIGH,-,-,1
2014-11-04,14,Theft,16E20,Apartment,3200-3299,BROOKFIELD,DR,-,1
2014-11-14,14,Theft,16E20,"Road, Street, or Sidewalk",3100-3199,EBBTIDE,DR,-,1
2014-11-27,20,Theft,16E20,Convenience Store,5400-5499,ANDERSON,RD,-,1
2014-11-23,16,Aggravated Assault,16E20,Residence or House,3800-3899,GOULBURN,DR,-,1
2014-11-22,07,Theft,16E20,Residence or House,15200-15299,PARK MANOR,-,-,1
2014-11-23,21,Robbery,16E20,Grocery Store or Supermarket Parking Lot,4000-4099,FUQUA,ST,W,1
2014-11-24,06,Auto Theft,16E20,"Road, Street, or Sidewalk",4100-4199,JORNS,DR,-,1
2014-11-19,13,Robbery,16E20,"Road, Street, or Sidewalk",13800-13899,BATHURST,DR,-,1
2014-11-21,11,Theft,16E20,Commercial Building,5300-5399,ANDERSON,RD,-,1
2014-11-21,15,Burglary,16E20,Residence or House,14200-14299,FLEETWELL,DR,-,1
2014-11-16,19,Theft,16E20,Convenience Store,5400-5499,ANDERSON,RD,-,1
2014-11-17,13,Theft,16E20,Restaurant or Cafeteria Parking Lot,4200-4299,FUQUA,ST,W,1
2014-11-29,05,Auto Theft,16E20,Driveway,3000-3099,ROCKRILL,DR,-,1
2014-11-30,01,Auto Theft,16E20,Driveway,13200-13299,AMBROSE,ST,-,1
2014-11-23,20,Theft,16E20,"Road, Street, or Sidewalk",4200-4299,JORNS,DR,-,1
2014-11-26,23,Aggravated Assault,16E20,Bar or Night Club,3400-3499,FUQUA,ST,W,1
2014-11-18,22,Burglary,16E20,Residence or House,4200-4299,KELLING,DR,-,1
2014-11-19,15,Robbery,16E20,"Road, Street, or Sidewalk",13500-13599,TOWNWOOD,DR,-,1
2014-11-19,15,Theft,16E20,Driveway,13900-13999,FLEETWELL,DR,-,1
2014-11-17,14,Burglary,16E20,Residence or House,3900-3999,HEATHERBLOOM,DR,-,1
2014-11-17,12,Theft,16E20,"Other, Unknown, or Not Listed",5100-5199,ANDERSON,RD,-,1
2014-11-05,13,Theft,16E20,Residence or House,14400-14499,JUNCTION PLACE,DR,-,1
2014-11-04,06,Robbery,16E20,Restaurant or Cafeteria,4400-4499,FUQUA,ST,W,1
2014-11-02,09,Burglary,16E20,Vehicle/Auto Sales/Lease/Auto Parts Store,14000-14099,QUENTION,DR,-,1
2014-11-10,05,Auto Theft,16E20,Driveway,3000-3099,OVERCROSS,DR,-,1
2014-11-07,14,Robbery,16E20,"Road, Street, or Sidewalk",3300-3399,OREM,DR,W,1
2014-10-31,09,Theft,16E20,Residence or House,5400-5499,MARKWOOD,LN,-,1
2014-11-01,11,Theft,16E20,Residence or House,14600-14699,INSLEY,-,-,1
2014-11-06,16,Robbery,16E20,"Road, Street, or Sidewalk",13500-13599,WOODRING,CT,-,1
2014-11-11,15,Robbery,16E20,Convenience Store,5400-5499,ANDERSON,RD,-,1
2014-11-11,13,Aggravated Assault,16E20,Residence or House,4200-4299,TIDEWATER,-,-,1
2014-11-13,10,Burglary,16E20,"Vacant Storage Fac (Barn,Garage,Warehouse)",2900-2999,TRAIL LAKE,-,-,1
2014-11-13,10,Theft,16E20,Residence or House,4400-4499,AIRPORT,BLVD,W,1
2014-11-19,10,Theft,16E20,"Road, Street, or Sidewalk",3800-3899,DALMATIAN,DR,-,1
2014-11-22,10,Theft,16E20,Driveway,4400-4499,ROSEBUD,DR,-,1
2014-11-23,04,Auto Theft,16E20,Driveway,4200-4299,BURAS PASS,LN,-,1
2014-11-24,07,Auto Theft,16E20,Driveway,3900-3999,BROWNSTONE,-,-,1
2014-11-23,16,Aggravated Assault,16E20,Miscellaneous Business (Non-Specific),14400-14499,MORENO,AVE,-,1
2014-11-15,19,Robbery,16E20,"Road, Street, or Sidewalk",4700-4799,FUQUA,ST,W,1
2014-11-04,23,Theft,16E20,"Field, Woods, Forest, Park",4400-4499,ANDERSON,RD,-,1
2014-11-06,17,Theft,16E20,Residence or House,3700-3799,GRAPEVINE,-,-,1
2014-06-21,15,Theft,16E20,Apartment,3800-3899,CLOVERBROOK,DR,-,1
2014-11-03,08,Theft,16E20,"Road, Street, or Sidewalk",12900-12999,AMBROSE,ST,-,1
2014-11-12,07,Theft,16E20,"Road, Street, or Sidewalk",14500-14599,WATERLOO,DR,-,1
2014-11-13,01,Burglary,16E20,Residence or House,14400-14499,INSLEY,-,-,1
2014-11-10,00,Aggravated Assault,16E20,Residence or House,3300-3399,ANGEL,LN,-,1
2014-11-29,14,Robbery,16E20,"Road, Street, or Sidewalk",14100-14199,SANTA TERESA,RD,-,1
2014-11-29,21,Auto Theft,16E20,Driveway,13200-13299,AMBROSE,ST,-,1
2014-11-02,12,Auto Theft,16E20,Miscellaneous Business (Non-Specific),12500-12599,HIRAM CLARKE,RD,-,2
2014-10-30,11,Theft,16E20,"Road, Street, or Sidewalk",12900-12999,PLAZA DALE,DR,-,1
2014-11-03,16,Burglary,16E20,Residence or House,13200-13299,GLENWYCK,ST,-,1
2014-11-04,18,Theft,16E20,Department or Discount Store,4400-4499,FUQUA,ST,W,1
2014-11-04,12,Burglary,16E20,Residence or House,14400-14499,WHITE HEATHER,-,-,1
2014-11-06,22,Theft,16E20,"Church, Synagogue, or Temple Parking Lot",3800-3899,FUQUA,ST,W,1
2014-11-12,16,Burglary,16E20,Residence or House,4800-4899,WICKVIEW,LN,-,1
2014-11-13,08,Theft,16E20,"Vacant Storage Fac (Barn,Garage,Warehouse)",UNK,5010.5 ANDERSON RD,-,-,1
2014-11-10,16,Robbery,16E20,Restaurant or Cafeteria Parking Lot,3900-3999,OREM,DR,W,1
2014-11-11,07,Burglary,16E20,Residence or House,13100-13199,AMBROSE,ST,-,1
2014-11-16,20,Auto Theft,16E20,Other Parking Lot,4500-4599,FUQUA,ST,-,1
2014-11-20,18,Aggravated Assault,16E20,Residence or House,3200-3299,RIPPLEBROOK,DR,-,1
2014-11-20,15,Burglary,16E20,Residence or House,2900-2999,TRAIL LAKE,-,-,1
2014-11-22,04,Burglary,16E20,Grocery Store or Supermarket Parking Lot,13600-13699,HIRAM CLARKE,RD,-,1
2014-11-23,08,Theft,16E20,Apartment Parking Lot,3800-3899,FUQUA,ST,W,1
2014-11-23,10,Theft,16E20,Convenience Store Parking Lot,5400-5499,ANDERSON,RD,-,1
2014-11-23,10,Burglary,16E20,,3400-3499,BROOKSTON,ST,-,1
2014-11-28,23,Burglary,16E20,Residence or House,2900-2999,JUNCTION,DR,-,1
2014-11-24,17,Robbery,16E20,"Road, Street, or Sidewalk",3900-3999,GRAPEVINE,-,-,1
2014-11-22,05,Theft,16E20,"Road, Street, or Sidewalk",3800-3899,CHERYL LYNNE,LN,-,1
2014-11-16,21,Robbery,16E20,Convenience Store,4600-4699,FUQUA,ST,W,1
2014-11-15,20,Burglary,16E20,Residence or House,3900-3999,CLOVERBROOK,DR,-,1
2014-11-17,17,Burglary,16E20,Residence or House,5400-5499,INGOMAR,WAY,-,1
2014-11-17,16,Burglary,16E20,Residence or House,4800-4899,ANDERSON,RD,-,1
2014-11-05,17,Theft,16E20,"Road, Street, or Sidewalk",13700-13799,WHITE HEATHER,-,-,1
2014-11-13,13,Burglary,16E20,Residence or House,5100-5199,DANFIELD,DR,-,1
2014-11-08,07,Theft,16E20,"Road, Street, or Sidewalk",14400-14499,INSLEY,-,-,1
2014-11-08,08,Auto Theft,16E30,Hotel or Motel Parking Lot,14700-14799,POST OAK,RD,S,1
2014-11-16,19,Aggravated Assault,16E30,Residence or House,5300-5399,WILLOMINE,WAY,-,1
2014-11-24,18,Theft,16E30,Restaurant or Cafeteria,13900-13999,FONDREN,RD,-,1
2014-11-24,21,Robbery,16E30,Miscellaneous Business (Non-Specific),13800-13899,POST OAK,RD,S,1
2014-11-24,09,Auto Theft,16E30,Apartment Parking Lot,12900-12999,POST OAK,RD,S,1
2014-11-28,13,Auto Theft,16E30,Residence or House,5200-5299,KNOTTY OAKS,TRL,-,1
2014-11-27,19,Aggravated Assault,16E30,"Road, Street, or Sidewalk",14000-14099,POST OAK,RD,S,1
2014-11-14,20,Murder,16E30,Convenience Store Parking Lot,14100-14199,POST OAK,RD,S,1
2014-11-14,15,Burglary,16E30,Residence or House,13400-13499,ABIDE,DR,-,1
2014-11-06,10,Theft,16E30,Apartment Parking Lot,12800-12899,DUNLAP,ST,-,1
2014-09-01,19,Theft,16E30,"Other, Unknown, or Not Listed",UNK,AIRPORT,BLVD,-,1
2014-11-02,15,Theft,16E30,Other Parking Lot,13100-13199,NITIDA,-,-,1
2014-11-07,11,Burglary,16E30,Residence or House,5400-5499,TIGER LILLY,WAY,-,1
2014-11-12,23,Burglary,16E30,Residence or House,5600-5699,OAKHAM,-,-,1
2014-11-13,11,Theft,16E30,"Hotel, Motel, Inn, Etc.",14700-14799,POST OAK,RD,S,1
2014-11-01,10,Auto Theft,16E30,"Road, Street, or Sidewalk",6200-6299,NEWQUAY,-,-,1
2014-11-15,08,Burglary,16E30,Residence or House,6700-6799,RIVER BLUFF,DR,-,1
2014-11-21,23,Burglary,16E30,Residence or House,5900-5999,GREENPARK MANOR,LN,-,1
2014-11-24,14,Burglary,16E30,Apartment,13900-13999,HILLCROFT,-,-,2
2014-11-26,07,Theft,16E30,Convenience Store,5200-5299,ALLUM,RD,-,1
2014-11-25,10,Theft,16E30,Apartment Parking Lot,13900-13999,HILLCROFT,-,-,1
2014-11-20,22,Robbery,16E30,Convenience Store,12900-12999,POST OAK,RD,S,1
2014-11-17,13,Theft,16E30,Commercial Parking Lot or Garage,13800-13899,POST OAK,RD,S,1
2014-11-07,08,Theft,16E30,Vehicle/Auto Sales/Lease/Auto Parts Store,14400-14499,POLO,-,-,1
2014-11-04,20,Theft,16E30,Apartment Parking Lot,12800-12899,DUNLAP,ST,-,1
2014-11-13,15,Burglary,16E30,Residence or House,5800-5899,JAMES,PL,-,1
2014-10-31,12,Theft,16E30,Construction Site,5600-5699,POST OAK MANOR,DR,-,1
2014-11-17,13,Aggravated Assault,16E30,Bar or Night Club,15400-15499,POST OAK,RD,S,1
2014-11-17,17,Burglary,16E30,Residence or House,13400-13499,ABIDE,DR,-,1
2014-11-18,13,Burglary,16E30,Residence or House,5600-5699,EAGLE LANDING,-,-,1
2014-11-18,12,Burglary,16E30,Residence or House,12900-12999,ABRUZZO,DR,-,1
2014-11-14,09,Burglary,16E30,Residence or House,13000-13099,WILLOW LANDING,LN,-,1
2014-11-16,08,Theft,16E30,Service or Gas Station,5200-5299,ALLUM,RD,-,1
2014-11-19,07,Theft,16E30,Apartment Parking Lot,13900-13999,HILLCROFT,-,-,1
2014-11-24,13,Burglary,16E30,Apartment,13900-13999,HILLCROFT,-,-,1
2014-11-25,14,Burglary,16E30,Residence or House,5900-5999,BRIDLINGTON,ST,-,1
2014-11-17,18,Theft,16E30,Residence or House,5300-5399,LOTUS,ST,-,1
2014-11-15,17,Theft,16E30,Residence or House,12900-12999,YARROW CREST,CT,-,1
2014-11-21,11,Burglary,16E30,Residence or House,5700-5799,EAGLE LANDING,-,-,1
2014-11-20,09,Theft,16E30,"Daycare, Child Care, or Kindergarten",12900-12999,POST OAK,RD,S,1
2014-11-24,17,Burglary,16E30,Residence or House,5600-5699,TURNER OAKS,-,-,1
2014-11-23,03,Auto Theft,16E30,Residence or House,13800-13899,BLUE RIDGE,RD,-,1
2014-11-28,13,Auto Theft,16E30,Driveway,6900-6999,OAKMANTLE,DR,-,1
2014-11-26,16,Theft,16E30,Department or Discount Store,12300-12399,MAIN,ST,-,1
2014-11-26,18,Burglary,16E30,Apartment,13900-13999,HILLCROFT,-,-,1
2014-11-14,16,Burglary,16E30,Apartment,12900-12999,POST OAK,RD,S,1
2014-11-09,01,Aggravated Assault,16E30,"Hotel, Motel, Inn, Etc.",13900-13999,MAIN,ST,-,1
2014-11-04,09,Auto Theft,16E30,Apartment Parking Lot,13900-13999,HILLCROFT,-,-,1
2014-11-06,10,Theft,16E30,Residence or House,6300-6399,TADLOCK,LN,-,1
