Date,Hour,Offense Type,Beat,Premise,Block Range,Street Name,Type,Suffix,# Of Offenses
2012-12-02,23,Robbery,8C10,18G,5700-5799,TIDWELL,RD,-,1
2012-12-02,23,Robbery,3B50,18A,9100-9199,IRVINGTON,BLVD,-,1
2012-12-03,14,Robbery,6B60,24C,12300-12399,NORTH,FWY,-,1
2012-12-03,17,Robbery,11H30,20A,8000-8099,MEADOWBROOK,-,-,1
2012-12-03,20,Robbery,17E40,13R,13100-13199,FONDREN,RD,-,1
2012-11-30,20,Robbery,6B60,18A,12600-12699,NORTHBOROUGH,DR,-,1
2012-12-01,09,Robbery,8C30,18O,7800-7899,PARDEE,-,-,1
2012-12-01,03,Robbery,11H30,18A,3000-3099,BROADWAY,ST,-,1
2012-12-01,03,Robbery,18F30,13R,2900-2999,BERING,DR,-,1
2012-12-01,03,Robbery,6B60,18A,17000-17099,IMPERIAL VALLEY,DR,-,1
2012-12-01,12,Robbery,17E30,05R,9000-9099,BRAESWOOD,BLVD,S,1
2012-12-01,10,Robbery,3B30,070,2000-2099,43RD,ST,W,1
2012-12-01,06,Robbery,14D10,250,4800-4899,YELLOWSTONE,BLVD,-,1
2012-11-30,21,Robbery,13D20,18A,8900-8999,BROADWAY,ST,-,1
2012-12-04,07,Robbery,16E40,13R,6300-6399,MARINWOOD,DR,-,1
2012-12-04,06,Robbery,2A30,20A,2300-2399,OXFORD,ST,-,1
2012-12-04,03,Robbery,2A10,13R,700-799,HOGAN,-,-,1
2012-12-03,10,Robbery,7C40,13R,2100-2199,SKINNER,RD,-,1
2012-12-04,02,Robbery,1A10,13R,2000-2099,FANNIN,-,-,1
2012-12-04,00,Robbery,18F50,13R,6200-6299,MARINETTE,DR,-,1
2012-12-04,00,Robbery,17E20,05C,7400-7499,BISSONNET,ST,-,1
2012-12-03,23,Robbery,17E40,18A,14600-14699,FONMEADOW,DR,-,1
2012-12-03,23,Robbery,8C60,20D,11000-11099,VAILVIEW,DR,-,1
2012-12-03,21,Robbery,10H10,20A,300-399,STILES,ST,-,1
2012-12-03,21,Robbery,14D20,18O,8400-8499,CULLEN,BLVD,-,1
2012-12-03,21,Robbery,1A30,20D,1500-1599,FAIRVIEW,ST,-,1
2012-12-03,21,Robbery,19G30,250,7200-7299,DAIRY ASHFORD,-,S,1
2012-12-03,20,Robbery,18F40,20A,2200-2299,WINROCK,BLVD,-,1
2012-12-03,19,Robbery,17E20,250,9600-9699,FONDREN,RD,-,1
2012-12-03,19,Robbery,19G30,13R,6700-6799,WESTWICK,DR,-,1
2012-12-03,19,Robbery,19G30,13R,12700-12799,CARVEL,LN,-,1
2012-12-03,02,Robbery,17E30,13R,9300-9399,BISSONNET,ST,-,1
2012-11-30,22,Robbery,17E30,20L,9700-9799,GESSNER,DR,S,1
2012-12-03,16,Robbery,11H10,20R,6900-6999,AVE F,-,-,1
2012-12-03,15,Robbery,10H60,18C,5200-5299,DOWLING,ST,-,1
2012-12-03,12,Robbery,1A10,13R,1300-1399,CAROLINE,ST,-,1
2012-12-03,13,Robbery,10H60,250,3300-3399,DIXIE,DR,-,1
2012-12-03,12,Robbery,5F20,070,3100-3199,BLALOCK,RD,-,1
2012-12-03,10,Robbery,15E40,070,7100-7199,FANNIN,-,-,1
2012-12-03,05,Robbery,6B60,18A,800-899,HARVEST TIME,LN,-,1
2012-12-03,01,Robbery,15E30,18A,10700-10799,MAIN,ST,-,1
2012-12-03,01,Robbery,13D20,13R,7600-7699,PARK PLACE,BLVD,-,1
2012-12-06,02,Robbery,14D30,18O,6300-6399,MARTIN LUTHER KING,BLVD,-,1
2012-12-03,00,Robbery,18F50,18A,7200-7299,BELLERIVE,DR,-,1
2012-12-02,22,Robbery,14D30,13R,6000-6099,KENILWOOD,DR,-,1
2012-12-02,22,Robbery,18F30,13R,6300-6399,WINDSWEPT,LN,-,1
2012-12-02,22,Robbery,6B10,18O,6200-6299,AIRLINE,DR,-,1
2012-12-02,21,Robbery,5F30,210,7400-7499,TIDWELL,RD,W,1
2012-12-02,21,Robbery,11H10,13R,6700-6799,AVE F,-,-,1
2012-12-02,20,Robbery,9C40,210,1200-1299,FEDERAL,RD,-,1
